time,force,rate
1271.1000000000001,448.148162431926,12290.017519184115
1271.15,448.1189340033955,12290.556950872042
1271.2,448.0897096584211,12291.096389661876
1271.25,448.060489404591,12291.635835552215
1271.3000000000002,448.03127325414164,12292.175288541426
1271.3500000000001,448.00206121773147,12292.714748627941
1271.4,447.97285330204284,12293.254215810399
1271.45,447.9436495093853,12293.793690087654
1271.5,447.91444983797925,12294.333171458764
1271.5500000000002,447.8852542823939,12294.872659922974
1271.6000000000001,447.85606283397084,12295.412155479687
1271.65,447.82687548119037,12295.951658128457
1271.7,447.7976922099837,12296.491167868964
1271.75,447.7685130039934,12297.030684701014
1271.8000000000002,447.73933784479226,12297.570208624511
1271.8500000000001,447.71016671208423,12298.109739639467
1271.9,447.68099958386307,12298.649277745984
1271.95,447.65183644844325,12299.188822943643
1272.0,447.6226772977432,12299.728375231854
1272.0500000000002,447.59352213267556,12300.267934609576
1272.1000000000001,447.5643709570648,12300.807501075615
1272.15,447.5352237725099,12301.347074628899
1272.2,447.5060805767524,12301.886655268543
1272.25,447.4769413635755,12302.42624299386
1272.3000000000002,447.44780612317294,12302.965837804351
1272.3500000000001,447.4186748426037,12303.50543969967
1272.4,447.3895475067974,12304.045048679583
1272.45,447.3604241102839,12304.584664743383
1272.5,447.3313046491615,12305.124287890276
1272.5500000000002,447.3021891189365,12305.663918119508
1272.6000000000001,447.27307751508687,12306.20355543032
1272.65,447.2439698307349,12306.743199822082
1272.7,447.21486606596153,12307.282851293805
1272.75,447.1857662209288,12307.8225098445
1272.8000000000002,447.1566702928126,12308.362175473332
1272.8500000000001,447.12757827509495,12308.90184817965
1272.9,447.09849015772795,12309.44152796298
1272.95,447.0694059299998,12309.981214822883
1273.0,447.04032557922216,12310.520908759028
1273.0500000000002,447.01124909026163,12311.060609771204
1273.1000000000001,446.9821764811092,12311.600317857541
1273.15,446.95310778390245,12312.140033015454
1273.2,446.92404303133355,12312.679755242327
1273.25,446.89498225179057,12313.21948453574
1273.3000000000002,446.86592547581415,12313.75922089317
1273.3500000000001,446.83687272977255,12314.298964312293
1273.4,446.80782403542855,12314.838714791
1273.45,446.77877940872986,12315.378472327482
1273.5,446.74973885988277,12315.91823692021
1273.5500000000002,446.72070239391513,12316.45800856791
1273.6000000000001,446.69167001132143,12316.997787269538
1273.65,446.6626417086418,12317.537573024243
1273.7,446.6336174789528,12318.07736583136
1273.75,446.60459731324653,12318.617165690317
1273.8000000000002,446.57558120171086,12319.156972600593
1273.8500000000001,446.54656913380126,12319.696786561704
1273.9,446.51756109881757,12320.23660757318
1273.95,446.4885570957175,12320.77643563406
1274.0,446.4595571246893,12321.316270743331
1274.0500000000002,446.4305611833721,12321.856112900101
1274.1000000000001,446.4015692658698,12322.395962103661
1274.15,446.37258136332173,12322.935818353446
1274.2,446.34359746390743,12323.475681649054
1274.25,446.3146175530568,12324.015551990205
1274.3000000000002,446.285641613733,12324.555429376771
1274.3500000000001,446.2566696267053,12325.095313808715
1274.4,446.2277015707864,12325.635205286118
1274.45,446.19873744153836,12326.17510380822
1274.5,446.1697772386961,12326.715009374055
1274.5500000000002,446.1408209601869,12327.25492198274
1274.6000000000001,446.11186860483417,12327.794841633357
1274.65,446.08292016910707,12328.3347683251
1274.7,446.05397564882065,12328.874702057201
1274.75,446.0250350371712,12329.414642829026
1274.8000000000002,445.9960983242062,12329.95459064009
1274.8500000000001,445.96716549695225,12330.494545490079
1274.9,445.93823654096303,12331.034507378743
1274.95,445.9093114397489,12331.574476305945
1275.0,445.88039017466275,12332.114452271655
1275.0500000000002,445.8514727403235,12332.654435275188
1275.1000000000001,445.822559135043,12333.194425315667
1275.15,445.79364935542355,12333.734422392308
1275.2,445.7647433947077,12334.274426504497
1275.25,445.735841246935,12334.814437651576
1275.3000000000002,445.7069429070099,12335.354455832843
1275.3500000000001,445.67804836901604,12335.894481047651
1275.4,445.64915762489636,12336.43451329545
1275.45,445.6202706738438,12336.974552575333
1275.5,445.59138751546135,12337.514598886373
1275.5500000000002,445.5625081492002,12338.054652227647
1275.6000000000001,445.53363257169065,12338.594712598382
1275.65,445.5047607760128,12339.13477999797
1275.7,445.4758927518206,12339.674854425992
1275.75,445.44702848858947,12340.21493588203
1275.8000000000002,445.4181679739962,12340.755024365768
1275.8500000000001,445.3893111939079,12341.295119876973
1275.9,445.36045813248757,12341.83522241551
1275.95,445.33160877181973,12342.375331981351
1276.0,445.30276309191476,12342.915448574573
1276.0500000000002,445.2739210708577,12343.455572195358
1276.1000000000001,445.245082684999,12343.995702843982
1276.15,445.2162479103073,12344.535840520737
1276.2,445.18741672169006,12345.075985225989
1276.25,445.15858909276983,12345.616136960161
1276.3000000000002,445.1297649958945,12346.156295723755
1276.3500000000001,445.1009444022258,12346.696461517338
1276.4,445.07212728695373,12347.23663434128
1276.45,445.043313635192,12347.776814195458
1276.5,445.0145034348937,12348.317001079613
1276.5500000000002,444.98569667317014,12348.857194993532
1276.6000000000001,444.9568933346968,12349.397395937123
1276.65,444.928093416467,12349.93760390968
1276.7,444.89929691748017,12350.477818910402
1276.75,444.8705038342328,12351.018040938603
1276.8000000000002,444.8417141595833,12351.558269993795
1276.8500000000001,444.8129278828205,12352.098506075665
1276.9,444.7841449910333,12352.638749184007
1276.95,444.7553654688344,12353.178999318749
1277.0,444.7265893010735,12353.719256479813
1277.0500000000002,444.6978164711768,12354.25952066719
1277.1000000000001,444.669046961549,12354.799791880932
1277.15,444.64028075477665,12355.34007012108
1277.2,444.6115178378852,12355.880355387466
1277.25,444.58275819792806,12356.420647679915
1277.3000000000002,444.55400183689056,12356.960946997508
1277.3500000000001,444.5252487610821,12357.501253339107
1277.4,444.4964989746557,12358.041566703685
1277.45,444.4677524782001,12358.58188709039
1277.5,444.4390092805978,12359.12221449795
1277.5500000000002,444.4102693941803,12359.662548924922
1277.6000000000001,444.38153282873145,12360.202890369988
1277.65,444.35279959049217,12360.743238832005
1277.7,444.3240696813305,12361.283594310044
1277.75,444.29534309886503,12361.82395680339
1277.8000000000002,444.2666198439437,12362.364326311175
1277.8500000000001,444.23789992296525,12362.904702832242
1277.9,444.20918334133967,12363.44508636549
1277.95,444.18047010096177,12363.985476909982
1278.0,444.1517601997552,12364.525874464993
1278.0500000000002,444.1230536319162,12365.066279029976
1278.1000000000001,444.09435038989614,12365.60669060448
1278.15,444.0656504636892,12366.147109188176
1278.2,444.03695384068806,12366.687534780864
1278.25,444.00826050649334,12367.227967382447
1278.3000000000002,443.9795704454041,12367.76840699289
1278.3500000000001,443.95088364177684,12368.30885361216
1278.4,443.9222000824007,12368.849307240107
1278.45,443.8935197534658,12369.389767876617
1278.5,443.8648426399959,12369.930235521631
1278.5500000000002,443.8361687270793,12370.470710175096
1278.6000000000001,443.80749799891163,12371.011191837004
1278.65,443.7788304389444,12371.551680507393
1278.7,443.7501660289433,12372.092176186385
1278.75,443.7215047495553,12372.632678874166
1278.8000000000002,443.69284657982985,12373.173188571009
1278.8500000000001,443.6641915019253,12373.713705277029
1278.9,443.6355395092817,12374.254228991784
1278.95,443.6068905977891,12374.794759714709
1279.0,443.5782447672856,12375.335297445043
1279.0500000000002,443.5496020169813,12375.875842182053
1279.1000000000001,443.52096234441365,12376.416393925096
1279.15,443.4923257474202,12376.956952673509
1279.2,443.4636922215313,12377.49751842675
1279.25,443.435061759074,12378.038091184431
1279.3000000000002,443.40643434919724,12378.578670946337
1279.3500000000001,443.37780998134156,12379.119257712235
1279.4,443.3491886480534,12379.659851481738
1279.45,443.3205703454261,12380.200452254285
1279.5,443.29195507057426,12380.74106002926
1279.5500000000002,443.2633428184015,12381.281674806163
1279.6000000000001,443.2347335825069,12381.822296584563
1279.65,443.2061273575309,12382.362925363972
1279.7,443.1775241405787,12382.903561143783
1279.75,443.1489239272512,12383.44420392347
1279.8000000000002,443.1203267112885,12383.984853702588
1279.8500000000001,443.091732486605,12384.5255104807
1279.9,443.0631412460735,12385.066174257416
1279.95,443.03455298151624,12385.606845032396
1280.0,443.0059676986394,12386.147522804617
1280.0500000000002,442.977385405707,12386.68820757291
1280.1000000000001,442.94880610946683,12387.228899336196
1280.15,442.9202298127358,12387.769598093579
1280.2,442.89165652538713,12388.310303843815
1280.25,442.863086256929,12388.851016585675
1280.3000000000002,442.8345190251072,12389.39173631751
1280.3500000000001,442.80595484940284,12389.932463037581
1280.4,442.7773937474483,12390.473196744239
1280.45,442.74883573205796,12391.013937436077
1280.5,442.72028081758134,12391.554685111594
1280.5500000000002,442.69172901552633,12392.095439769442
1280.6000000000001,442.66318033913797,12392.636201408179
1280.65,442.63463480191336,12393.176970026341
1280.7,442.60609241396764,12393.717745622635
1280.75,442.57755318280556,12394.258528195895
1280.8000000000002,442.5490171146617,12394.799317745024
1280.8500000000001,442.52048421257416,12395.340114269076
1280.9,442.4919544838345,12395.880917766892
1280.95,442.4634279345694,12396.421728237372
1281.0,442.43490457122857,12396.962545679396
1281.0500000000002,442.40638439930837,12397.503370091896
1281.1000000000001,442.37786742632824,12398.044201473687
1281.15,442.34935365764386,12398.585039823709
1281.2,442.3208430949483,12399.12588514107
1281.25,442.2923357548145,12399.666737424135
1281.3000000000002,442.26383165652175,12400.207596671136
1281.3500000000001,442.235330815903,12400.748462880465
1281.4,442.20683324649053,12401.289336050624
1281.45,442.1783389630123,12401.830216180058
1281.5,442.1498479772359,12402.371103267353
1281.5500000000002,442.1213603014937,12402.911997311063
1281.6000000000001,442.0928759506627,12403.452898309617
1281.65,442.0643949391569,12403.993806261458
1281.7,442.0359172776373,12404.534721165215
1281.75,442.0074429735426,12405.075643019678
1281.8000000000002,441.9789720313097,12405.61657182378
1281.8500000000001,441.95050445173666,12406.157507576647
1281.9,441.9220402406731,12406.698450277141
1281.95,441.89357940926317,12407.23939992386
1282.0,441.865121980845,12407.780356514782
1282.0500000000002,441.83666797925997,12408.32132004787
1282.1000000000001,441.8082174268251,12408.862290521132
1282.15,441.77977034111944,12409.403267932832
1282.2,441.75132673730883,12409.944252281339
1282.25,441.7228866263233,12410.48524356523
1282.3000000000002,441.6944500144972,12411.026241783318
1282.3500000000001,441.66601690386597,12411.567246934623
1282.4,441.637587292623,12412.108259018361
1282.45,441.60916117750867,12412.649278033823
1282.5,441.5807385671977,12413.190303979696
1282.5500000000002,441.55231947192016,12413.731336854593
1282.6000000000001,441.52390389895436,12414.272376657265
1282.65,441.4954918514702,12414.813423386677
1282.7,441.4670833285912,12415.354477041989
1282.75,441.4386783257819,12415.895537622548
1282.8000000000002,441.41027683527454,12416.436605127865
1282.8500000000001,441.3818788464475,12416.977679557594
1282.9,441.35348435625656,12417.518760911014
1282.95,441.32509336263877,12418.059849187353
1283.0,441.29670586284163,12418.600944385878
1283.0500000000002,441.26832185142484,12419.142046505985
1283.1000000000001,441.2399413225722,12419.6831555471
1283.15,441.21156427402354,12420.224271508458
1283.2,441.183190703328,12420.765394389316
1283.25,441.1548206122688,12421.306524188716
1283.3000000000002,441.1264540014935,12421.847660905754
1283.3500000000001,441.09809089223216,12422.388804538494
1283.4,441.06973131022664,12422.929955084766
1283.45,441.04137527756313,12423.47111254258
1283.5,441.0130228115877,12424.012276910176
1283.5500000000002,440.98467392392143,12424.553448186078
1283.6000000000001,440.95632862072085,12425.094626369084
1283.65,440.92798690408654,12425.635811458187
1283.7,440.8996487907255,12426.177003451658
1283.75,440.871314306944,12426.71820234727
1283.8000000000002,440.84298348885716,12427.2594081423
1283.8500000000001,440.8146563719221,12427.800620834056
1283.9,440.7863329870007,12428.341840420055
1283.95,440.7580133583989,12428.883066898145
1284.0,440.729697503879,12429.424300266493
1284.0500000000002,440.70138543532966,12429.965540523564
1284.1000000000001,440.6730771595265,12430.506787668064
1284.15,440.6447726788038,12431.04804169893
1284.2,440.6164719916141,12431.589302615292
1284.25,440.5881750949821,12432.130570416348
1284.3000000000002,440.55988198346495,12432.67184510143
1284.3500000000001,440.5315926488541,12433.213126669998
1284.4,440.50330708026684,12433.754415121655
1284.45,440.4750252643653,12434.295710456134
1284.5,440.44674718652095,12434.837012673232
1284.5500000000002,440.4184728381045,12435.37832177244
1284.6000000000001,440.3902022205825,12435.91963775276
1284.65,440.3619353364131,12436.460960613134
1284.7,440.33367218526473,12437.002290352644
1284.75,440.3054127630964,12437.543626970562
1284.8000000000002,440.2771570622731,12438.08497046634
1284.8500000000001,440.248905073896,12438.626320839487
1284.9,440.2206567950161,12439.167678089232
1284.95,440.19241222266714,12439.709042214794
1285.0,440.1641713513037,12440.250413215525
1285.0500000000002,440.13593417884846,12440.791791090604
1285.1000000000001,440.10770070283814,12441.333175839227
1285.15,440.0794709181223,12441.874567460733
1285.2,440.0512448205202,12442.415965954408
1285.25,440.02302240827214,12442.957371319419
1285.3000000000002,439.99480368327517,12443.498783554749
1285.3500000000001,439.96658864602074,12444.04020265945
1285.4,439.93837730608726,12444.58162863212
1285.45,439.9101696753476,12445.123061471237
1285.5,439.8819657635333,12445.664501175388
1285.5500000000002,439.8537655761211,12446.205947743365
1285.6000000000001,439.8255691140698,12446.747401174187
1285.65,439.79737637419436,12447.288861467088
1285.7,439.76918734966273,12447.830328621478
1285.75,439.7410020383016,12448.371802636537
1285.8000000000002,439.7128204374993,12448.913283511469
1285.8500000000001,439.6846425420055,12449.454771245606
1285.9,439.65646834345864,12449.996265838447
1285.95,439.6282978338947,12450.537767289467
1286.0,439.6001310095151,12451.079275597935
1286.0500000000002,439.5719678658275,12451.620790763152
1286.1000000000001,439.54380840050334,12452.16231278432
1286.15,439.5156526096195,12452.703841660708
1286.2,439.487500490607,12453.245377391537
1286.25,439.4593520389551,12453.786919976112
1286.3000000000002,439.4312072477644,12454.328469413858
1286.3500000000001,439.4030661072416,12454.870025704358
1286.4,439.3749286047476,12455.411588847333
1286.45,439.34679472726987,12455.953158842525
1286.5,439.3186644726773,12456.494735689135
1286.5500000000002,439.29053784064524,12457.036319386276
1286.6000000000001,439.2624148285324,12457.577909933176
1286.65,439.2342954458286,12458.11950732845
1286.7,439.2061797033849,12458.661111570646
1286.75,439.1780676086591,12459.20272265848
1286.8000000000002,439.14995917294476,12459.744340590474
1286.8500000000001,439.12185440586126,12460.285965365225
1286.9,439.0937533129549,12460.827596981542
1286.95,439.0656558952728,12461.369235438453
1287.0,439.0375621496786,12461.910880735197
1287.0500000000002,439.00947207164444,12462.45253287108
1287.1000000000001,438.98138565499795,12462.994191845497
1287.15,438.9533029082878,12463.535857657107
1287.2,438.92522384348246,12464.077530304388
1287.25,438.8971484760884,12464.619209785638
1287.3000000000002,438.8690768188541,12465.160896099294
1287.3500000000001,438.8410088796175,12465.702589244038
1287.4,438.81294466119095,12466.244289218794
1287.45,438.7848841618723,12466.78599602272
1287.5,438.75682737604683,12467.327709655166
1287.5500000000002,438.7287743020791,12467.86943011529
1287.6000000000001,438.700724937674,12468.411157402275
1287.65,438.67267929680287,12468.952891514495
1287.7,438.6446373966263,12469.494632450154
1287.75,438.61659925102407,12470.03638020762
1287.8000000000002,438.58856487897737,12470.578134785
1287.8500000000001,438.56053429802995,12471.119896180477
1287.9,438.53250752106834,12471.66166439244
1287.95,438.5044845578736,12472.203439419462
1288.0,438.47646541398274,12472.745221260304
1288.0500000000002,438.4484500979748,12473.287009913582
1288.1000000000001,438.42043861805143,12473.828805377923
1288.15,438.3924309798499,12474.370607652087
1288.2,438.36442718521806,12474.91241673502
1288.25,438.3364272321249,12475.454232625867
1288.3000000000002,438.3084311149722,12475.996055323947
1288.3500000000001,438.2804388249819,12476.53788482874
1288.4,438.2524503525512,12477.079721139775
1288.45,438.2244656871099,12477.621564256622
1288.5,438.19648481610153,12478.16341417897
1288.5500000000002,438.1685077397777,12478.70527090585
1288.6000000000001,438.1405344610442,12479.247134436171
1288.65,438.11256498366356,12479.789004768794
1288.7,438.084599308642,12480.330881902719
1288.75,438.05663743381047,12480.872765837103
1288.8000000000002,438.0286793534176,12481.414656571282
1288.8500000000001,438.0007250590717,12481.956554104736
1288.9,437.9727745400921,12482.498458437047
1288.95,437.94482778383343,12483.040369567916
1289.0,437.91688477536036,12483.582287497147
1289.0500000000002,437.888945498977,12484.124212224591
1289.1000000000001,437.8610099373728,12484.666143750186
1289.15,437.8330780713228,12485.20808207397
1289.2,437.80514988625805,12485.750027195754
1289.25,437.77722536789366,12486.291979115329
1289.3000000000002,437.74930450330635,12486.833937832434
1289.3500000000001,437.7213872782978,12487.375903346863
1289.4,437.6934736772843,12487.917875658495
1289.45,437.66556368263224,12488.459854767307
1289.5,437.6376572745727,12489.00184067339
1289.5500000000002,437.60975443135345,12489.543833376945
1289.6000000000001,437.581855134736,12490.085832877992
1289.65,437.5539593664598,12490.627839176565
1289.7,437.52606711455684,12491.16985227238
1289.75,437.49817836814606,12491.711872165108
1289.8000000000002,437.47029311545356,12492.253898854466
1289.8500000000001,437.44241134245647,12492.79593234028
1289.9,437.4145330325735,12493.337972622516
1289.95,437.3866581668022,12493.88001970126
1290.0,437.3587867239804,12494.42207357672
1290.0500000000002,437.33091868155213,12494.964134249172
1290.1000000000001,437.30305401669915,12495.50620171891
1290.15,437.2751927062101,12496.048275986257
1290.2,437.24733472572393,12496.5903570516
1290.25,437.21948004948064,12497.132444915398
1290.3000000000002,437.1916286538478,12497.674539578016
1290.3500000000001,437.1637805149822,12498.216641039831
1290.4,437.13593561492087,12498.758749300929
1290.45,437.1080939452797,12499.300864360926
1290.5,437.0802554989811,12499.842986219364
1290.5500000000002,437.05242026671476,12500.385114875913
1290.6000000000001,437.0245882360446,12500.927250330387
1290.65,436.9967593914994,12501.469392582765
1290.7,436.96893371492513,12502.011541633165
1290.75,436.9411111930591,12502.55369748146
1290.8000000000002,436.91329181273704,12503.095860127523
1290.8500000000001,436.8854755588872,12503.638029571326
1290.9,436.85766241408766,12504.180205812963
1290.95,436.82985235866096,12504.722388852642
1291.0,436.80204537155015,12505.264578690656
1291.0500000000002,436.77424144084085,12505.806775326831
1291.1000000000001,436.7464405563843,12506.348978760914
1291.15,436.71864270634387,12506.89118899274
1291.2,436.69084788659967,12507.433406021755
1291.25,436.66305609525676,12507.975629847298
1291.3000000000002,436.63526734605404,12508.51786046792
1291.3500000000001,436.607481655412,12509.060097882038
1291.4,436.5796990394377,12509.602342088077
1291.45,436.5519195155223,12510.144593084397
1291.5,436.52414309831653,12510.68685086948
1291.5500000000002,436.49636979762107,12511.229115442067
1291.6000000000001,436.46859962661773,12511.77138680071
1291.65,436.4408325965073,12512.313664944068
1291.7,436.41306871428344,12512.855949871
1291.75,436.38530798240623,12513.398241580597
1291.8000000000002,436.3575503991417,12513.94054007216
1291.8500000000001,436.3297959590536,12514.482845345176
1291.9,436.3020446534713,12515.025157399294
1291.95,436.2742964708837,12515.567476234306
1292.0,436.2465513972721,12516.109801850136
1292.0500000000002,436.21880941638784,12516.652134246826
1292.1000000000001,436.19107050998286,12517.194473424517
1292.15,436.16333467039624,12517.736819382832
1292.2,436.1356018984722,12518.279172120952
1292.25,436.10787220700246,12518.821531637474
1292.3000000000002,436.0801456094163,12519.363897930949
1292.3500000000001,436.05242211951054,12519.906270999914
1292.4,436.0247017474277,12520.448650843084
1292.45,435.99698450269176,12520.991037459193
1292.5,435.9692703951789,12521.53343084697
1292.5500000000002,435.94155943238616,12522.075831005252
1292.6000000000001,435.9138516178812,12522.618237933073
1292.65,435.886146951121,12523.160651629672
1292.7,435.8584454400183,12523.703072093867
1292.75,435.8307470950869,12524.24549932434
1292.8000000000002,435.8030519261179,12524.787933319805
1292.8500000000001,435.77535993931843,12525.330374079162
1292.9,435.74767114658613,12525.87282160101
1292.95,435.7199855885089,12526.415275882518
1293.0,435.6923033116252,12526.957736920533
1293.0500000000002,435.66462435756785,12527.500204712147
1293.1000000000001,435.6369487599674,12528.042679254837
1293.15,435.60927654447227,12528.585160546476
1293.2,435.58160772966755,12529.127648585285
1293.25,435.55394232809,12529.670143369782
1293.3000000000002,435.52628034711336,12530.212644898744
1293.3500000000001,435.4986217896532,12530.755153171169
1293.4,435.47096665538913,12531.29766818622
1293.45,435.44331494080654,12531.840189943212
1293.5,435.41566663990693,12532.382718441599
1293.5500000000002,435.38802175211447,12532.925253680549
1293.6000000000001,435.36038027805625,12533.467795659182
1293.65,435.33274222003735,12534.010344376527
1293.7,435.3051075831261,12534.552899831477
1293.75,435.27747637054557,12535.095462023015
1293.8000000000002,435.24984858650635,12535.63803095007
1293.8500000000001,435.22222424553706,12536.180606611057
1293.9,435.19460336315854,12536.723189004335
1293.95,435.1669859512687,12537.265778128442
1294.0,435.1393720169775,12537.808373982154
1294.0500000000002,435.1117615627468,12538.350976564474
1294.1000000000001,435.08415458689393,12538.89358587462
1294.15,435.0565510953084,12539.436201911425
1294.2,435.0289510942615,12539.978824673704
1294.25,435.0013545914888,12540.521454160196
1294.3000000000002,434.97376159223245,12541.064090369759
1294.3500000000001,434.9461720991059,12541.60673330139
1294.4,434.9185861111727,12542.14938295426
1294.45,434.8910036263258,12542.692039327596
1294.5,434.8634246513445,12543.234702420183
1294.5500000000002,434.8358491947585,12543.777372230712
1294.6000000000001,434.80827726233105,12544.320048758018
1294.65,434.78070885579314,12544.862732001131
1294.7,434.75314397460255,12545.405421959196
1294.75,434.72558261514547,12545.948118631517
1294.8000000000002,434.6980247705848,12546.490822017551
1294.8500000000001,434.67047043106646,12547.033532116919
1294.9,434.6429195846184,12547.576248929347
1294.95,434.6153722170472,12548.11897245467
1295.0,434.5878283119952,12548.661702692845
1295.0500000000002,434.5602878520635,12549.204439643878
1295.1000000000001,434.532750823702,12549.74718330759
1295.15,434.5052172143596,12550.289933683753
1295.2,434.4776870100579,12550.832690772215
1295.25,434.45016019641406,12551.375454572848
1295.3000000000002,434.4226367584142,12551.91822508556
1295.3500000000001,434.39511667932584,12552.461002310345
1295.4,434.36759994039386,12553.003786247307
1295.45,434.3400865208994,12553.54657689665
1295.5,434.3125763997411,12554.089374258609
1295.5500000000002,434.2850695554285,12554.632178333435
1295.6000000000001,434.2575659652631,12555.174989121451
1295.65,434.23006561305584,12555.717806622659
1295.7,434.20256848360134,12556.26063083701
1295.75,434.1750745731174,12556.803461763893
1295.8000000000002,434.1475838813705,12557.346299402509
1295.8500000000001,434.1200964220239,12557.889143751372
1295.9,434.0926122102061,12558.43199480891
1295.95,434.0651312607053,12558.974852573569
1296.0,434.0376535841959,12559.517717043998
1296.0500000000002,434.0101791862935,12560.060588219096
1296.1000000000001,433.9827080678129,12560.603466098004
1296.15,433.95524022534,12561.146350680072
1296.2,433.92777565306864,12561.689241964772
1296.25,433.9003143423951,12562.23213995172
1296.3000000000002,433.87285628192245,12562.775044640674
1296.3500000000001,433.8454014576732,12563.31795603152
1296.4,433.8179498540838,12563.860874124237
1296.45,433.7905014600164,12564.403798918574
1296.5,433.7630562700697,12564.946730414003
1296.5500000000002,433.7356142786587,12565.489668610006
1296.6000000000001,433.70817547773345,12566.03261350618
1296.65,433.68073985631213,12566.575565102288
1296.7,433.6533074006229,12567.118523398221
1296.75,433.6258780944065,12567.66148839401
1296.8000000000002,433.59845191921016,12568.20446008979
1296.8500000000001,433.5710288565318,12568.747438485709
1296.9,433.5436088882843,12569.290423581899
1296.95,433.5161919952532,12569.83341537855
1297.0,433.4887781604089,12570.376413875752
1297.0500000000002,433.46136736618416,12570.919419073623
1297.1000000000001,433.43395959337965,12571.462430972364
1297.15,433.4065548209538,12572.005449572282
1297.2,433.379153026119,12572.548474873765
1297.25,433.35175419155786,12573.091506876945
1297.3000000000002,433.32435830134324,12573.634545581881
1297.3500000000001,433.29696533837625,12574.177590988696
1297.4,433.2695752835994,12574.720643097615
1297.45,433.2421881209826,12575.263701908716
1297.5,433.21480384574465,12575.806767421516
1297.5500000000002,433.18742246555,12576.349839634908
1297.6000000000001,433.1600439890725,12576.892918547734
1297.65,433.13266842188506,12577.436004158988
1297.7,433.1052957650924,12577.979096467887
1297.75,433.07792601540893,12578.522195473868
1297.8000000000002,433.05055919288736,12579.065301175195
1297.8500000000001,433.02319532392283,12579.608413569811
1297.9,432.9958344335892,12580.15153265572
1297.95,432.9684765533203,12580.694658430593
1298.0,432.94112171181666,12581.23779089224
1298.0500000000002,432.9137699358409,12581.780930038556
1298.1000000000001,432.8864212469131,12582.324075867691
1298.15,432.8590756683297,12582.867228377701
1298.2,432.83173322527347,12583.410387566548
1298.25,432.8043939393206,12583.953553432362
1298.3000000000002,432.77705782808823,12584.496725973468
1298.3500000000001,432.749724905922,12585.03990518835
1298.4,432.72239518277,12585.583091075712
1298.45,432.695068664102,12586.12628363448
1298.5,432.6677453582299,12586.669482863434
1298.5500000000002,432.64042527338313,12587.212688761358
1298.6000000000001,432.6131084183775,12587.755901327004
1298.65,432.58579480272175,12588.299120559086
1298.7,432.5584844331688,12588.842346456455
1298.75,432.53117731766025,12589.3855790179
1298.8000000000002,432.5038734634264,12589.928818242246
1298.8500000000001,432.47657287538317,12590.47206412843
1298.9,432.44927555992524,12591.015316675313
1298.95,432.4219815220906,12591.558575881823
1299.0,432.3946907642958,12592.10184174702
1299.0500000000002,432.3674032866828,12592.64511427008
1299.1000000000001,432.3401190876259,12593.188393450262
1299.15,432.31283816377356,12593.731679286913
1299.2,432.28556050910953,12594.27497177952
1299.25,432.25828611569847,12594.81827092766
1299.3000000000002,432.23101497745387,12595.36157673083
1299.3500000000001,432.2037470871565,12595.904889188572
1299.4,432.176482435216,12596.448208300562
1299.45,432.1492210106288,12596.99153406654
1299.5,432.1219628013854,12597.5348664863
1299.5500000000002,432.0947077943904,12598.078205559701
1299.6000000000001,432.06745597551026,12598.621551286651
1299.65,432.0402073288076,12599.164903667155
1299.7,432.01296183636606,12599.708262701319
1299.75,431.9857194791673,12600.251628389307
1299.8000000000002,431.95848023671715,12600.79500073137
1299.8500000000001,431.9312440890984,12601.33837972773
1299.9,431.9040110155529,12601.881765378652
1299.95,431.87678099805345,12602.425157684276
1300.0,431.84955401838965,12602.968556644755
1300.0500000000002,431.82233006370865,12603.511962259974
1300.1000000000001,431.79510912141865,12604.055374529806
1300.15,431.76789117705573,12604.598793454232
1300.2,431.7406762138004,12605.14221903334
1300.25,431.7134642155729,12605.685651267197
1300.3000000000002,431.68625516803183,12606.229090155783
1300.3500000000001,431.6590490575996,12606.77253569904
1300.4,431.63184587454015,12607.315987896724
1300.45,431.60464561603,12607.859446748245
1300.5,431.5774482791778,12608.402912253017
1300.5500000000002,431.55025385831374,12608.946384410596
1300.6000000000001,431.52306234997263,12609.489863220426
1300.65,431.4958737565083,12610.03334868166
1300.7,431.4686880815891,12610.576840793387
1300.75,431.44150532879337,12611.120339554693
1300.8000000000002,431.4143254987767,12611.663844964822
1300.8500000000001,431.3871485884821,12612.20735702319
1300.9,431.3599745982538,12612.750875729049
1300.95,431.33280352744407,12613.29440108171
1301.0,431.3056353794887,12613.837933080262
1301.0500000000002,431.2784701627921,12614.381471723555
1301.1000000000001,431.25130788779745,12614.925017010333
1301.15,431.22414856579104,12615.468568939292
1301.2,431.1969922048934,12616.012127509286
1301.25,431.16983881080245,12616.555692719287
1301.3000000000002,431.142688385557,12617.099264568455
1301.3500000000001,431.1155409423658,12617.642843055377
1301.4,431.08839649860965,12618.186428178442
1301.45,431.06125507487076,12618.73001993586
1301.5,431.0341166886804,12619.273618325999
1301.5500000000002,431.00698135253174,12619.817223347467
1301.6000000000001,430.97984907381095,12620.360834999135
1301.65,430.95271987489605,12620.904453279112
1301.7,430.9255937800709,12621.448078185409
1301.75,430.89847080970725,12621.991709716225
1301.8000000000002,430.87135098213565,12622.535347869858
1301.8500000000001,430.84423431141084,12623.078992644818
1301.9,430.8171208166653,12623.62264403935
1301.95,430.79001051565297,12624.16630205177
1302.0,430.7629034218662,12624.709966680604
1302.0500000000002,430.7357995439524,12625.253637924614
